role,timing,tau,term,estimate_raw,std_error_raw,statistic,p_value,conf_low_raw,conf_high_raw,estimate,std_error,conf_low,conf_high,return_unit,inference
Actor1,reaction,0.1,return_vix,-0.05290649647265762,0.012662565746166513,-4.178181383869586,3.099327594613399e-5,-0.07772512533514399,-0.028087867610171253,-5.290649647265762,1.2662565746166512,-7.772512533514399,-2.8087867610171253,percent,bootstrap_xy_R500
Actor1,reaction,0.1,return_usdtry,0.05149312378706141,0.21512531954510924,0.23936338082353859,0.8108548878376245,-0.37015250252135273,0.4731387500954755,5.149312378706141,21.512531954510923,-37.015250252135274,47.31387500954755,percent,bootstrap_xy_R500
Actor1,reaction,0.1,return_bist_lag1,0.18204041930238213,0.05192908174325011,3.505558218849966,4.6838766390777664e-4,0.08025941908561192,0.28382141951915235,18.204041930238212,5.1929081743250105,8.025941908561192,28.382141951915234,percent,bootstrap_xy_R500
Actor1,reaction,0.1,goldstein_a1:event_count_c,5.164274731701e-7,9.716159541558257e-7,0.5315139906474574,0.5951374112009502,-1.3879397969753184e-6,2.4207947433155184e-6,5.1642747317009997e-5,9.716159541558257e-5,-1.3879397969753185e-4,2.4207947433155184e-4,percent,bootstrap_xy_R500
Actor1,reaction,0.15000000000000002,(Intercept),-0.013720016143020963,0.001035618123804936,-13.2481421748517,0,-0.015749827665678638,-0.011690204620363288,-1.3720016143020963,0.1035618123804936,-1.5749827665678637,-1.1690204620363287,percent,bootstrap_xy_R500
Actor1,reaction,0.15000000000000002,goldstein_a1,0.0016764629476161857,0.0011404662816861385,1.4699802830975373,0.14176631391786243,-5.588509644886457e-4,0.003911776859721017,0.16764629476161858,0.11404662816861386,-0.055885096448864566,0.39117768597210173,percent,bootstrap_xy_R500
Actor1,reaction,0.15000000000000002,event_count_c,-2.2291707568827976e-6,1.0141733467641822e-6,-2.1980174927641136,0.02809256438318042,-4.216950516540595e-6,-2.413909972250005e-7,-2.2291707568827977e-4,1.0141733467641822e-4,-4.2169505165405954e-4,-2.4139099722500054e-5,percent,bootstrap_xy_R500
Actor1,reaction,0.15000000000000002,return_vix,-0.0438386916882529,0.010824348427738356,-4.05000744210269,5.3700293602076954e-5,-0.06505441460662008,-0.02262296876988572,-4.3838691688252895,1.0824348427738357,-6.5054414606620075,-2.262296876988572,percent,bootstrap_xy_R500
Actor1,reaction,0.15000000000000002,return_usdtry,0.018713973541610668,0.1643047266214234,0.11389796219758043,0.9093331606991222,-0.3033232906363792,0.3407512377196005,1.8713973541610667,16.43047266214234,-30.33232906363792,34.07512377196005,percent,bootstrap_xy_R500
Actor1,reaction,0.15000000000000002,return_bist_lag1,0.1300164812016582,0.04171484968026072,3.1167913152802615,0.0018612624534695144,0.0482553758283472,0.2117775865749692,13.001648120165822,4.171484968026072,4.82553758283472,21.17775865749692,percent,bootstrap_xy_R500
Actor1,reaction,0.15000000000000002,goldstein_a1:event_count_c,8.618190870189634e-7,9.220531389061555e-7,0.9346739907434743,0.3500992471457194,-9.454050652371014e-7,2.6690432392750282e-6,8.618190870189634e-5,9.220531389061556e-5,-9.454050652371014e-5,2.669043239275028e-4,percent,bootstrap_xy_R500
Actor1,reaction,0.2,(Intercept),-0.011104479110223142,8.241933049227932e-4,-13.473148888613407,0,-0.012719897987871816,-0.009489060232574467,-1.1104479110223142,0.08241933049227931,-1.2719897987871815,-0.9489060232574467,percent,bootstrap_xy_R500
Actor1,reaction,0.2,goldstein_a1,0.001379818335523318,9.816050362493021e-4,1.405675688865231,0.16001718016282918,-5.441275355253141e-4,0.0033037642065719504,0.1379818335523318,0.09816050362493021,-0.05441275355253141,0.330376420657195,percent,bootstrap_xy_R500
Actor1,reaction,0.2,event_count_c,-1.5345888117858666e-6,8.967913238853162e-7,-1.7111994406204956,0.08724069868081208,-3.292299806601086e-6,2.23122183029353e-7,-1.5345888117858668e-4,8.967913238853162e-5,-3.292299806601086e-4,2.23122183029353e-5,percent,bootstrap_xy_R500
Actor1,reaction,0.2,return_vix,-0.04572751155002379,0.008988480820624605,-5.087345955625704,4.0651466193253327e-7,-0.06334493395844801,-0.028110089141599563,-4.572751155002379,0.8988480820624605,-6.334493395844801,-2.8110089141599564,percent,bootstrap_xy_R500
Actor1,reaction,0.2,return_usdtry,0.04480006660179066,0.14763209179622086,0.3034575074884732,0.7615812035821019,-0.24455883331880224,0.3341589665223835,4.480006660179066,14.763209179622086,-24.455883331880223,33.41589665223835,percent,bootstrap_xy_R500
Actor1,reaction,0.2,return_bist_lag1,0.12614633060231853,0.03283901742628907,3.841355207580994,1.2719901359958818e-4,0.06178185644679195,0.1905108047578451,12.614633060231853,3.283901742628907,6.1781856446791945,19.05108047578451,percent,bootstrap_xy_R500
