role,timing,tau,event_count_percentile,event_count_raw,event_count_centered,marginal_effect_raw,std_error_raw,conf_low_raw,conf_high_raw,N,event_count_sample_mean,centered_mean_check,marginal_effect,std_error,conf_low,conf_high,return_unit,inference
Actor1,reaction,0.5,0.25,1107.25,-706.3565573770493,4.6839405452389225e-4,NA,NA,NA,1586,1813.6065573770493,-1.0515541079058255e-13,0.046839405452389224,NA,NA,NA,percent,bootstrap_xy_R500
Actor1,reaction,0.5,0.5,1412.5,-401.1065573770493,7.490757760560856e-4,NA,NA,NA,1586,1813.6065573770493,-1.0515541079058255e-13,0.07490757760560855,NA,NA,NA,percent,bootstrap_xy_R500
Actor1,reaction,0.5,0.75,2139,325.3934426229507,0.0014171028708739016,NA,NA,NA,1586,1813.6065573770493,-1.0515541079058255e-13,0.14171028708739017,NA,NA,NA,percent,bootstrap_xy_R500
Actor1,reaction,0.5,0.9,3174,1360.3934426229507,0.0023688001085014855,NA,NA,NA,1586,1813.6065573770493,-1.0515541079058255e-13,0.23688001085014854,NA,NA,NA,percent,bootstrap_xy_R500
Actor1,reaction,0.55,0.1,937.5,-876.1065573770493,4.376783099970807e-4,NA,NA,NA,1586,1813.6065573770493,-1.0515541079058255e-13,0.04376783099970807,NA,NA,NA,percent,bootstrap_xy_R500
Actor1,reaction,0.55,0.25,1107.25,-706.3565573770493,5.464787903937255e-4,NA,NA,NA,1586,1813.6065573770493,-1.0515541079058255e-13,0.05464787903937255,NA,NA,NA,percent,bootstrap_xy_R500
Actor1,reaction,0.55,0.5,1412.5,-401.1065573770493,7.421273714899014e-4,NA,NA,NA,1586,1813.6065573770493,-1.0515541079058255e-13,0.07421273714899014,NA,NA,NA,percent,bootstrap_xy_R500
Actor1,reaction,0.55,0.75,2139,325.3934426229507,0.001207774199225763,NA,NA,NA,1586,1813.6065573770493,-1.0515541079058255e-13,0.1207774199225763,NA,NA,NA,percent,bootstrap_xy_R500
Actor1,reaction,0.55,0.9,3174,1360.3934426229507,0.0018711526805838042,NA,NA,NA,1586,1813.6065573770493,-1.0515541079058255e-13,0.1871152680583804,NA,NA,NA,percent,bootstrap_xy_R500
Actor1,reaction,0.6000000000000001,0.1,937.5,-876.1065573770493,-1.2270123588239447e-4,NA,NA,NA,1586,1813.6065573770493,-1.0515541079058255e-13,-0.012270123588239448,NA,NA,NA,percent,bootstrap_xy_R500
